city,admin_name,country
Bella Vista,Arkansas,United States
Vadakku Valliyūr,Tamil Nādu,India
Swarzędz,Wielkopolskie,Poland
Pilón,Granma,Cuba
Gloucester,Massachusetts,United States
Hattersheim,Hesse,Germany
Crofton,Maryland,United States
Jāmai,Madhya Pradesh,India
Petrich,Blagoevgrad,Bulgaria
Rhennouch,Gabès,Tunisia
Misilmeri,Sicilia,Italy
Igarapava,São Paulo,Brazil
Parabiago,Lombardy,Italy
Flandes,Tolima,Colombia
Manjo,Littoral,Cameroon
Artëmovskiy,Sverdlovskaya Oblast’,Russia
Alushta,"Krym, Avtonomna Respublika",Ukraine
Rancharia,São Paulo,Brazil
Brecht,Flanders,Belgium
Zaltbommel,Gelderland,Netherlands
Santiago do Cacém,Setúbal,Portugal
Spinea,Veneto,Italy
Ban Bang Khu Wat,Pathum Thani,Thailand
Atascadero,California,United States
Alquízar,Artemisa,Cuba
Calimete,Matanzas,Cuba
Bonou,Ouémé,Benin
Shuangtian,Guangdong,China
Carmo do Paranaíba,Minas Gerais,Brazil
Mangdongshan,Yunnan,China
Labasa,Macuata,Fiji
Redondela,Galicia,Spain
Central,Louisiana,United States
Chiknāyakanhalli,Karnātaka,India
Mashan,Shanxi,China
Bayramiç,Çanakkale,Turkey
Atbasar,,Kazakhstan
Xinmin,Guizhou,China
Vattalkundu,Tamil Nādu,India
Piraju,São Paulo,Brazil
Kitaakita,Akita,Japan
Vallentuna,Stockholm,Sweden
Asha,Chelyabinskaya Oblast’,Russia
Bosanska Krupa,"Bosnia and Herzegovina, Federation of",Bosnia and Herzegovina
Ozumba,México,Mexico
Manticao,Misamis Oriental,Philippines
Paraparaumu,Wellington,New Zealand
Licab,Nueva Ecija,Philippines
Brunssum,Limburg,Netherlands
South Ubian,Tawi-Tawi,Philippines
Toksun,Xinjiang,China
Sumilao,Bukidnon,Philippines
Matinhos,Paraná,Brazil
San Agustín Chahal,Alta Verapaz,Guatemala
North Cowichan,British Columbia,Canada
Gotse Delchev,Blagoevgrad,Bulgaria
Nowy Dwór Mazowiecki,Mazowieckie,Poland
New Smyrna Beach,Florida,United States
Kumalarang,Zamboanga del Sur,Philippines
Winter Park,Florida,United States
Arniquet,Sud,Haiti
Orchard Park,New York,United States
Eagle,Idaho,United States
Tournefeuille,Occitanie,France
Banning,California,United States
Bāglung,,Nepal
Albany,Western Australia,Australia
Dembī Dolo,Oromīya,Ethiopia
Güstrow,Mecklenburg-Western Pomerania,Germany
Ātmakūr,Andhra Pradesh,India
Kottakota,Andhra Pradesh,India
Lavezares,Northern Samar,Philippines
Juchitepec,México,Mexico
Uttamapālaiyam,Tamil Nādu,India
Yangshuling,Hebei,China
Antsahalava,Antananarivo,Madagascar
Oelde,North Rhine-Westphalia,Germany
Mūdbidri,Karnātaka,India
Riesa,Saxony,Germany
Lādwa,Haryāna,India
East Windsor,New Jersey,United States
Poás,Alajuela,Costa Rica
Sevenoaks,Kent,United Kingdom
Königsbrunn,Bavaria,Germany
Sonāmukhi,West Bengal,India
Khunti,Jhārkhand,India
Garfield Heights,Ohio,United States
Winnenden,Baden-Württemberg,Germany
Bad Zwischenahn,Lower Saxony,Germany
Mahendragarh,Haryāna,India
Santo Domingo,Ilocos Sur,Philippines
Figuil,Nord,Cameroon
Udaipur,Rājasthān,India
Garchitorena,Camarines Sur,Philippines
Johnston,Rhode Island,United States
Chichaoua,Marrakech-Safi,Morocco
Budaka,Tororo,Uganda
Nakrekal,Andhra Pradesh,India
Ja‘ār,Abyan,Yemen
Danville,Illinois,United States
Takanezawa,Tochigi,Japan
Burton,Michigan,United States
McCandless,Pennsylvania,United States
Riihimäki,Kanta-Häme,Finland
Nazaré,Bahia,Brazil
Pueblo Nuevo Viñas,Santa Rosa,Guatemala
Hobart,Indiana,United States
Buenos Aires,Puntarenas,Costa Rica
Fleming Island,Florida,United States
Fountain,Colorado,United States
Texarkana,Arkansas,United States
Schwandorf,Bavaria,Germany
Munsan,Gyeonggi,South Korea
Oslob,Cebu,Philippines
Monfalcone,Friuli Venezia Giulia,Italy
Fritissa,Fès-Meknès,Morocco
Nieuwkoop,Zuid-Holland,Netherlands
Orlová,Moravskoslezský Kraj,Czechia
Tōmi,Nagano,Japan
Desenzano del Garda,Lombardy,Italy
Maddagiri,Karnātaka,India
Hisor,Nohiyahoi Tobei Jumhurí,Tajikistan
Xiaobazi,Guizhou,China
Brāhmana Periya Agrahāram,Tamil Nādu,India
Timizart,Tizi Ouzou,Algeria
East Fishkill,New York,United States
Rösrath,North Rhine-Westphalia,Germany
Likino-Dulevo,Moskovskaya Oblast’,Russia
Reddish,Stockport,United Kingdom
Ans,Wallonia,Belgium
Poggibonsi,Tuscany,Italy
Bulung’ur Shahri,Samarqand,Uzbekistan
Phuntsholing,Chhukha,Bhutan
Kavajë,Tiranë,Albania
Vinaroz,Valencia,Spain
Windsor,Connecticut,United States
Fridley,Minnesota,United States
Gyula,Békés,Hungary
Kiskunfélegyháza,Bács-Kiskun,Hungary
Matthews,North Carolina,United States
Kamalāpuram,Karnātaka,India
Capim Grosso,Bahia,Brazil
Lakewood Ranch,Florida,United States
Lāmerd,Fārs,Iran
Parsa,Bihār,India
Ath,Wallonia,Belgium
Sexmoan,Pampanga,Philippines
Kostomuksha,Kareliya,Russia
Jacksonville,Arkansas,United States
Ra’s al ‘Ayn,Al Ḩasakah,Syria
Schererville,Indiana,United States
Sopó,Cundinamarca,Colombia
Northampton,Massachusetts,United States
Şūrān,Ḩamāh,Syria
Benhao,Hainan,China
Shibushi,Kagoshima,Japan
Erie,Colorado,United States
Wellesley,Massachusetts,United States
Fitchburg,Wisconsin,United States
Pālpā,,Nepal
Agui,Aichi,Japan
Quivicán,Mayabeque,Cuba
Prainha,Pará,Brazil
Matouying,Hebei,China
Hazleton,Pennsylvania,United States
Novaya Usman’,Voronezhskaya Oblast’,Russia
Kailāras,Madhya Pradesh,India
Paragould,Arkansas,United States
Dapa,Surigao del Norte,Philippines
Boxmeer,Noord-Brabant,Netherlands
Hinunangan,Southern Leyte,Philippines
Gragnano,Campania,Italy
Rāikot,Punjab,India
Divnogorsk,Krasnoyarskiy Kray,Russia
Mondragone,Campania,Italy
Glenville,New York,United States
Carmona,Andalusia,Spain
Orange,Provence-Alpes-Côte d’Azur,France
Capitán Bermúdez,Santa Fe,Argentina
Northeim,Lower Saxony,Germany
Namaacha,Maputo,Mozambique
Khmilnyk,Vinnytska Oblast,Ukraine
Plaine du Nord,Nord,Haiti
Duzhuang,Hebei,China
Poona-Piagapo,Lanao del Norte,Philippines
Brétigny-sur-Orge,Île-de-France,France
Floresta,Pernambuco,Brazil
Seguin,Texas,United States
Blankenfelde,Brandenburg,Germany
Anadia,Aveiro,Portugal
Bühl,Baden-Württemberg,Germany
Moñitos,Córdoba,Colombia
Bethany,Oregon,United States
Carmagnola,Piedmont,Italy
Truskavets,Lvivska Oblast,Ukraine
San Marcos,Carazo,Nicaragua
Jimenez,Misamis Occidental,Philippines
Kaminoyama,Yamagata,Japan
Lugus,Sulu,Philippines
Cañada de Gómez,Santa Fe,Argentina
Shiqiao,Gansu,China
Fundão,Castelo Branco,Portugal
Viacha,La Paz,Bolivia
Shotley Bridge,Durham,United Kingdom
Ikaruga,Nara,Japan
Fandriana,Fianarantsoa,Madagascar
Tabuleiro do Norte,Ceará,Brazil
Amarpur,Bihār,India
Prado,Bahia,Brazil
Deodrug,Karnātaka,India
Kirkwood,Missouri,United States
Sherobod,Surxondaryo,Uzbekistan
Winterswijk,Gelderland,Netherlands
Garupá,Misiones,Argentina
Bethlehem,,West Bank
Aipe,Huila,Colombia
Patjirwa,Bihār,India
West Windsor,New Jersey,United States
Cottica,Sipaliwini,Suriname
Ciying,Yunnan,China
Santa Quitéria do Maranhão,Maranhão,Brazil
Falkenberg,Halland,Sweden
Nalbāri,Assam,India
Shaker Heights,Ohio,United States
Reinbek,Schleswig-Holstein,Germany
Pontedera,Tuscany,Italy
Aleysk,Altayskiy Kray,Russia
Ituberá,Bahia,Brazil
Goriar,Bihār,India
Oktyabr’sk,,Kazakhstan
Kakiri,Wakiso,Uganda
La Concordia,Esmeraldas,Ecuador
Sant’Anastasia,Campania,Italy
Perry Hall,Maryland,United States
Evesham,Worcestershire,United Kingdom
Primero de Enero,Ciego de Ávila,Cuba
Gonglang,Yunnan,China
San Cristóbal,Artemisa,Cuba
Braço do Norte,Santa Catarina,Brazil
Reda,Pomorskie,Poland
Glória do Goitá,Pernambuco,Brazil
Kodumur,Andhra Pradesh,India
Cyangugu,Western Province,Rwanda
Bogdanovich,Sverdlovskaya Oblast’,Russia
Catandica,Manica,Mozambique
Madīnat Zāyid,Abū Z̧aby,United Arab Emirates
Springe,Lower Saxony,Germany
Laplace,Louisiana,United States
Magna,Utah,United States
Kōshū,Yamanashi,Japan
Ban Phai,Khon Kaen,Thailand
Gates,New York,United States
Old Harbour,Saint Catherine,Jamaica
Laranjal Paulista,São Paulo,Brazil
Pawāyan,Uttar Pradesh,India
Chambly,Quebec,Canada
Baixo Guandu,Espírito Santo,Brazil
Tabuelan,Cebu,Philippines
Rio Pardo de Minas,Minas Gerais,Brazil
Narsimlāpet,Andhra Pradesh,India
Vestal,New York,United States
Ixtapa,Chiapas,Mexico
Nāhan,Himāchal Pradesh,India
Nirasaki,Yamanashi,Japan
Chili,New York,United States
Ponot,Zamboanga del Norte,Philippines
Bella Vista,Corrientes,Argentina
Benavente,Santarém,Portugal
Mirandópolis,São Paulo,Brazil
Dalfsen,Overijssel,Netherlands
Babatngon,Leyte,Philippines
Itaperuçu,Paraná,Brazil
Bagre,Pará,Brazil
Kūdligi,Karnātaka,India
Somotillo,Chinandega,Nicaragua
Candelaria,Canary Islands,Spain
La Dorada,Putumayo,Colombia
San Manuel,Tarlac,Philippines
Alatri,Lazio,Italy
Dongwang,Hebei,China
Gagarin,Smolenskaya Oblast’,Russia
Russellville,Arkansas,United States
Ampatuan,Maguindanao,Philippines
Tocache Nuevo,San Martín,Peru
San Javier,Maule,Chile
Roseaux,Grand’Anse,Haiti
Cervia,Emilia-Romagna,Italy
Ofaqim,Southern,Israel
Śrem,Wielkopolskie,Poland
Dhabauli,Bihār,India
Limoeiro de Anadia,Alagoas,Brazil
Emmendingen,Baden-Württemberg,Germany
Stoughton,Massachusetts,United States
Tanglou,Guangdong,China
Langedijk,Noord-Holland,Netherlands
Thabazimbi,Limpopo,South Africa
Cajati,São Paulo,Brazil
Hendījān,Khūzestān,Iran
Tondela,Viseu,Portugal
Lake in the Hills,Illinois,United States
Sortöbe,,Kazakhstan
Tudiyalūr,Tamil Nādu,India
La Calera,Cundinamarca,Colombia
Höxter,North Rhine-Westphalia,Germany
Germī,Ardabīl,Iran
Baleno,Masbate,Philippines
Nivelles,Wallonia,Belgium
Macau,Rio Grande do Norte,Brazil
Rosa Zarate,Esmeraldas,Ecuador
Dīnānagar,Punjab,India
Mabini,Bohol,Philippines
Xizhou,Changhua,Taiwan
Toqsu,Xinjiang,China
Vihti,Uusimaa,Finland
Hanawa,Akita,Japan
Jauja,Junín,Peru
Krotoszyn,Wielkopolskie,Poland
Caicedonia,Valle del Cauca,Colombia
Tetela de Ocampo,Puebla,Mexico
Las Rosas,Chiapas,Mexico
Barabinsk,Novosibirskaya Oblast’,Russia
Nava,Coahuila,Mexico
Acatenango,Chimaltenango,Guatemala
Pucón,Araucanía,Chile
Hirado,Nagasaki,Japan
Sébikhotane,Dakar,Senegal
Pilar,Bohol,Philippines
Chahe,Guizhou,China
Lansing,Illinois,United States
Queensbury,New York,United States
Heshancun,Zhejiang,China
Petrovsk,Saratovskaya Oblast’,Russia
Itatiaia,Rio de Janeiro,Brazil
Whitehall,Pennsylvania,United States
Balakliia,Kharkivska Oblast,Ukraine
Srungavarapukota,Andhra Pradesh,India
Kroměříž,Zlínský Kraj,Czechia
Cifuentes,Villa Clara,Cuba
Quakers Hill,New South Wales,Australia
Zhonghechang,Guizhou,China
Henstedt-Ulzburg,Schleswig-Holstein,Germany
Borzya,Zabaykal’skiy Kray,Russia
Kuzhittura,Tamil Nādu,India
Tudela,Misamis Occidental,Philippines
Rehoboth,Hardap,Namibia
Novyi Rozdil,Lvivska Oblast,Ukraine
Okotoks,Alberta,Canada
Bāgha Purāna,Punjab,India
Takahashi,Okayama,Japan
Shangluhu,Guangdong,China
Asago,Hyōgo,Japan
Mateare,Managua,Nicaragua
Carapó,Mato Grosso do Sul,Brazil
Tibiao,Antique,Philippines
Stanford le Hope,Thurrock,United Kingdom
Summerlin South,Nevada,United States
Laoaoba,Guizhou,China
Goio-Erê,Paraná,Brazil
Ogawa,Saitama,Japan
Bentley,Doncaster,United Kingdom
Herentals,Flanders,Belgium
Shāhpura,Rājasthān,India
Sønderborg,Syddanmark,Denmark
Balzar,Guayas,Ecuador
Nongstoin,Meghālaya,India
Oyabe,Toyama,Japan
New Iberia,Louisiana,United States
Harelbeke,Flanders,Belgium
Losal,Rājasthān,India
Lepe,Andalusia,Spain
Zhongtai,Gansu,China
Pijnacker,Zuid-Holland,Netherlands
Santa Rita de Cássia,Bahia,Brazil
Prosper,Texas,United States
Heerenveen,Fryslân,Netherlands
Morrisville,North Carolina,United States
Andoharanomaitso,Fianarantsoa,Madagascar
Kalwākurti,Andhra Pradesh,India
Jamestown,New York,United States
Mount Olive,New Jersey,United States
West Springfield,Massachusetts,United States
Oakleaf Plantation,Florida,United States
Ambatolampy,Antananarivo,Madagascar
Jeffersontown,Kentucky,United States
Bānswāda,Andhra Pradesh,India
Bussy-Saint-Georges,Île-de-France,France
Pires do Rio,Goiás,Brazil
Ibaiti,Paraná,Brazil
Zhailuo,Guizhou,China
Águas Santas,Porto,Portugal
San Salvador,Hidalgo,Mexico
Yangiyer,Sirdaryo,Uzbekistan
Leichlingen,North Rhine-Westphalia,Germany
Amaliáda,Dytikí Elláda,Greece
Esparza,Puntarenas,Costa Rica
Fichē,Oromīya,Ethiopia
Cecina,Tuscany,Italy
Oulad Yaïch,Béni Mellal-Khénifra,Morocco
Taza,Tanger-Tétouan-Al Hoceïma,Morocco
Malmal,Bihār,India
Cheshire,Connecticut,United States
Rajpur,Madhya Pradesh,India
Santiago,Agusan del Norte,Philippines
Pitoa,Nord,Cameroon
Zeitz,Saxony-Anhalt,Germany
Hatonuevo,La Guajira,Colombia
Propriá,Sergipe,Brazil
Casselberry,Florida,United States
Naranjito,Guayas,Ecuador
Nueva Concepción,Chalatenango,El Salvador
Alagoa Grande,Paraíba,Brazil
Hājipur,Punjab,India
Idar-Oberstein,Rhineland-Palatinate,Germany
Ḩarīr,Arbīl,Iraq
Vittorio Veneto,Veneto,Italy
Mahārājpur,Madhya Pradesh,India
Novi Ligure,Piedmont,Italy
Toucheng,Yilan,Taiwan
Madison Heights,Michigan,United States
Karakoçan,Elazığ,Turkey
Extrema,Minas Gerais,Brazil
Agawam,Massachusetts,United States
Passira,Pernambuco,Brazil
Palotina,Paraná,Brazil
Qincun,Hebei,China
Griesheim,Hesse,Germany
Jujutla,Ahuachapán,El Salvador
Basay,Negros Oriental,Philippines
Matihāni,Bihār,India
Maracanã,Pará,Brazil
Gyöngyös,Heves,Hungary
Ferdows,Khorāsān-e Jonūbī,Iran
Saint Bernard,Southern Leyte,Philippines
Harūr,Tamil Nādu,India
Douar Oulad Aj-jabri,Béni Mellal-Khénifra,Morocco
Doña Remedios Trinidad,Bulacan,Philippines
Witney,Oxfordshire,United Kingdom
Saito,Miyazaki,Japan
Taungup,Rakhine State,Myanmar
Umargām,Gujarāt,India
Pāvugada,Karnātaka,India
Quijingue,Bahia,Brazil
Mehlville,Missouri,United States
Olching,Bavaria,Germany
Byaroza,Brestskaya Voblasts’,Belarus
Aioi,Hyōgo,Japan
Geislingen an der Steige,Baden-Württemberg,Germany
Bihpur,Bihār,India
San Carlos,Córdoba,Colombia
Walnut,California,United States
Gevaş,Van,Turkey
Teltow,Brandenburg,Germany
Pazarcık,Kahramanmaraş,Turkey
Fenoarivobe,Antananarivo,Madagascar
Valencia,Bohol,Philippines
İhsaniye,Afyonkarahisar,Turkey
Baunatal,Hesse,Germany
Harrison,New York,United States
Mampikony,Mahajanga,Madagascar
Kartaly,Chelyabinskaya Oblast’,Russia
Isnos,Huila,Colombia
Magdalena,Laguna,Philippines
Baishaling,Guangdong,China
Pokhvistnevo,Samarskaya Oblast’,Russia
Monroeville,Pennsylvania,United States
Oeiras do Pará,Pará,Brazil
Dubăsari,Stînga Nistrului,Moldova
Cabricán,Quetzaltenango,Guatemala
Santo Niño,Cagayan,Philippines
Rūdehen,Tehrān,Iran
Naranjal,Guayas,Ecuador
Tarāna,Madhya Pradesh,India
Lushoto,Tanga,Tanzania
El Copey,Cesar,Colombia
Kpandu,Volta,Ghana
McDonough,Georgia,United States
Lacey,New Jersey,United States
Izu,Shizuoka,Japan
Stockbridge,Georgia,United States
Villaviciosa de Odón,Madrid,Spain
Baradero,Buenos Aires,Argentina
Arivonimamo,Antananarivo,Madagascar
Lillehammer,Innlandet,Norway
Tha Yang,Phetchaburi,Thailand
Azángaro,Puno,Peru
Giarre,Sicilia,Italy
Ilave,Puno,Peru
Wegberg,North Rhine-Westphalia,Germany
Kobyłka,Mazowieckie,Poland
Mechernich,North Rhine-Westphalia,Germany
Sept-Îles,Quebec,Canada
Mūvattupula,Kerala,India
Lučenec,Banská Bystrica,Slovakia
Triggiano,Puglia,Italy
Bamba,Gao,Mali
Gingee,Tamil Nādu,India
Barão de Cocais,Minas Gerais,Brazil
Seaford,East Sussex,United Kingdom
Saugus,Massachusetts,United States
Oulad Hammou,Casablanca-Settat,Morocco
Arari,Maranhão,Brazil
Venezuela,Ciego de Ávila,Cuba
Carauari,Amazonas,Brazil
Glen Ellyn,Illinois,United States
Villa Allende,Córdoba,Argentina
Perumbalam,Kerala,India
Assisi,Umbria,Italy
Longaví,Maule,Chile
Biłgoraj,Lubelskie,Poland
Aberdeen,South Dakota,United States
Tsushima,Nagasaki,Japan
Imbituva,Paraná,Brazil
Stafford,New Jersey,United States
Higashikagawa,Kagawa,Japan
Seseña,Castille-La Mancha,Spain
Líšeň,Jihomoravský Kraj,Czechia
Coyaima,Tolima,Colombia
Bonito Oriental,Colón,Honduras
Mpika,Muchinga,Zambia
Rāisinghnagar,Rājasthān,India
Gorlice,Małopolskie,Poland
Kolambugan,Lanao del Norte,Philippines
Chortkiv,Ternopilska Oblast,Ukraine
Datu Piang,Maguindanao,Philippines
Karanjiā,Odisha,India
Conceição da Barra,Espírito Santo,Brazil
Circasia,Quindío,Colombia
Bom Jesus,Maranhão,Brazil
Kotagiri,Tamil Nādu,India
Serra Negra,São Paulo,Brazil
Carbonia,Sardegna,Italy
Mogliano Veneto,Veneto,Italy
Guararema,São Paulo,Brazil
Rāmanayyapeta,Andhra Pradesh,India
Almus,Tokat,Turkey
Yemanzhelinsk,Chelyabinskaya Oblast’,Russia
Luís Correia,Piauí,Brazil
Taiwa,Miyagi,Japan
Allen Park,Michigan,United States
Raseborg,Uusimaa,Finland
AshShajarah,Irbid,Jordan
Alotenango,Sacatepéquez,Guatemala
Huanghuajing,Guangdong,China
Manaquiri,Amazonas,Brazil
Brownsburg,Indiana,United States
Ciro Redondo,Ciego de Ávila,Cuba
Maner,Bihār,India
Jeffrey’s Bay,Eastern Cape,South Africa
Pongoz,Sughd,Tajikistan
Warin Chamrap,Ubon Ratchathani,Thailand
Pershotravensk,Dnipropetrovska Oblast,Ukraine
Ar Ruţbah,Al Anbār,Iraq
San Giovanni in Persiceto,Emilia-Romagna,Italy
Altınova,Yalova,Turkey
Gaotan,Shaanxi,China
Pādiyanallūr,Tamil Nādu,India
Reina Mercedes Viejo,Isabela,Philippines
Tangutūru,Andhra Pradesh,India
Libacao,Aklan,Philippines
Ban Chang,Rayong,Thailand
Milton,Massachusetts,United States
Sighişoara,Mureş,Romania
Toli,Xinjiang,China
Bermejo,Tarija,Bolivia
Bacoli,Campania,Italy
Orchards,Washington,United States
Sāngola,Mahārāshtra,India
Eagle Pass,Texas,United States
Lagdo,Nord,Cameroon
Bārughutu,Jhārkhand,India
Benicarló,Valencia,Spain
Pedras de Fogo,Paraíba,Brazil
Olindina,Bahia,Brazil
Talusan,Zamboanga Sibugay,Philippines
Pilar do Sul,São Paulo,Brazil
Khust,Zakarpatska Oblast,Ukraine
Guamal,Magdalena,Colombia
Bridgewater,Massachusetts,United States
Baesweiler,North Rhine-Westphalia,Germany
Samayac,Suchitepéquez,Guatemala
Shakīso,Oromīya,Ethiopia
Mollendo,Arequipa,Peru
Djugu,Ituri,Congo (Kinshasa)
Três Marias,Minas Gerais,Brazil
Forest Hills,Michigan,United States
Leimen,Baden-Württemberg,Germany
Bakhor,Nohiyahoi Tobei Jumhurí,Tajikistan
Spring,Pennsylvania,United States
Gusev,Kaliningradskaya Oblast’,Russia
Oltinko‘l,Qoraqalpog‘iston,Uzbekistan
Grimma,Saxony,Germany
Illkirch-Graffenstaden,Grand Est,France
Wetter (Ruhr),North Rhine-Westphalia,Germany
Esztergom,Komárom-Esztergom,Hungary
Arerāj,Bihār,India
Bellaa,Souss-Massa,Morocco
Piešťany,Trnava,Slovakia
Kevelaer,North Rhine-Westphalia,Germany
Belpasso,Sicilia,Italy
Majayjay,Laguna,Philippines
Vakfıkebir,Trabzon,Turkey
Svendborg,Syddanmark,Denmark
Mainit,Surigao del Norte,Philippines
Ajka,Veszprém,Hungary
Cabangan,Zambales,Philippines
Alga,,Kazakhstan
Safājā,Al Baḩr al Aḩmar,Egypt
Åkersberga,Stockholm,Sweden
Hiji,Ōita,Japan
Obama,Fukui,Japan
Zacoalco de Torres,Jalisco,Mexico
Independence,Kentucky,United States
Cuartero,Capiz,Philippines
Bad Neuenahr-Ahrweiler,Rhineland-Palatinate,Germany
Dar Bel Hamri,Rabat-Salé-Kénitra,Morocco
Santa Cruz Cabrália,Bahia,Brazil
Bardaskan,Khorāsān-e Raẕavī,Iran
Enterprise,Alabama,United States
Nainijor,Bihār,India
Nunspeet,Gelderland,Netherlands
Čapljina,"Bosnia and Herzegovina, Federation of",Bosnia and Herzegovina
Branford,Connecticut,United States
Caucete,San Juan,Argentina
Tuku,Yunlin,Taiwan
Çiftlik,Niğde,Turkey
Navahrudak,Hrodzyenskaya Voblasts’,Belarus
San Miniato,Tuscany,Italy
Kłodzko,Dolnośląskie,Poland
Almazora,Valencia,Spain
Rapperswil-Jona,Sankt Gallen,Switzerland
Qujingpu,Ningxia,China
Honchō,Hokkaidō,Japan
Āron,Madhya Pradesh,India
Henderson,Kentucky,United States
Guma,Xinjiang,China
Kushtagi,Karnātaka,India
Orvault,Pays de la Loire,France
Centre Wellington,Ontario,Canada
Bo‘ka,Toshkent,Uzbekistan
Babar,Khenchela,Algeria
Glen Cove,New York,United States
Shuiding,Xinjiang,China
Dajabón,Cibao Noroeste,Dominican Republic
Arqalyq,,Kazakhstan
Geilenkirchen,North Rhine-Westphalia,Germany
Aloran,Misamis Occidental,Philippines
Oppegård,Viken,Norway
Khrestivka,Donetska Oblast,Ukraine
Mima,Tokushima,Japan
Szentendre,Pest,Hungary
Ipubi,Pernambuco,Brazil
San Felipe Jalapa de Díaz,Oaxaca,Mexico
La Paz Centro,León,Nicaragua
Sandrandahy,Fianarantsoa,Madagascar
Tsinjoarivo,Antananarivo,Madagascar
Llallagua,Potosí,Bolivia
Vadnagar,Gujarāt,India
Ambohijanahary,Toamasina,Madagascar
Bayang,Lanao del Sur,Philippines
Maryland Heights,Missouri,United States
Talisay,Camarines Norte,Philippines
Greenville,Texas,United States
Pô,Centre-Sud,Burkina Faso
Moulay Bousselham,Rabat-Salé-Kénitra,Morocco
Langdu,Yunnan,China
Shaler,Pennsylvania,United States
Imito,Fianarantsoa,Madagascar
Yangyuhe,Shaanxi,China
Guaimaca,Francisco Morazán,Honduras
Blerick,Limburg,Netherlands
Peniche,Leiria,Portugal
Nakhal,Janūb al Bāţinah,Oman
Tainai,Niigata,Japan
Sahavato,Fianarantsoa,Madagascar
Nallıhan,Ankara,Turkey
Koewarasan,Wanica,Suriname
Hazar,Balkan,Turkmenistan
Khulm,Balkh,Afghanistan
Tara,Omskaya Oblast’,Russia
Xochistlahuaca,Guerrero,Mexico
Bixby,Oklahoma,United States
Mādhura,Bihār,India
Neptune,New Jersey,United States
Kushva,Sverdlovskaya Oblast’,Russia
Citong,Yunlin,Taiwan
Lathrop,California,United States
New Milford,Connecticut,United States
Aşağı Göycəli,Ağstafa,Azerbaijan
Villazón,Potosí,Bolivia
Vícar,Andalusia,Spain
Ahmadābād,Bihār,India
Shirley,New York,United States
Lincoln,Buenos Aires,Argentina
Tehuipango,Veracruz,Mexico
East Haven,Connecticut,United States
Stratford-upon-Avon,Warwickshire,United Kingdom
Yahaba,Iwate,Japan
Bujaru,Pará,Brazil
Sorochinsk,Orenburgskaya Oblast’,Russia
Sueca,Valencia,Spain
Kakuda,Miyagi,Japan
Dame-Marie,Grand’Anse,Haiti
Khātegaon,Madhya Pradesh,India
San Pedro del Pinatar,Murcia,Spain
San Andrés Sajcabajá,Quiché,Guatemala
La Oliva,Canary Islands,Spain
Muchun,Sughd,Tajikistan
Garden City,Kansas,United States
Gameleira,Pernambuco,Brazil
Oakdale,Minnesota,United States
Anajás,Pará,Brazil
Varandarapilli,Kerala,India
Timbiras,Maranhão,Brazil
Uchturpan,Xinjiang,China
Kasangulu,Kongo Central,Congo (Kinshasa)
Punceres,Monagas,Venezuela
Charkhāri,Uttar Pradesh,India
South Laurel,Maryland,United States
Dois Irmãos,Rio Grande do Sul,Brazil
Quiroga,Michoacán,Mexico
Careiro da Várzea,Amazonas,Brazil
